placement,device_type,traffic_source,brand_name,category,recommendation_impressions,recommendation_clicks,recommendation_purchases,sessions_reached,customers_reached,recommendation_ctr_pct,recommendation_cvr_pct,recommendation_purchase_rate_pct,avg_rec_rank,avg_product_price,avg_product_rating,total_loves_signal,recommendation_action_segment
pdp_similar,mobile_app,paid_search,Danessa Myricks Beauty,Skincare,1,0.0,0.0,1,1,0.0,,0.0,1.0,30.0,4.63,10153.0,Low Engagement Recommendation
cart_cross_sell,desktop,direct,The 7 Virtues,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,2.0,69.0,4.64,5747.0,Low Engagement Recommendation
email_recs,desktop,paid_social,Aquis,Hair,1,0.0,0.0,1,1,0.0,,0.0,1.0,50.0,4.9,3942.0,Low Engagement Recommendation
pdp_similar,mobile_web,organic,amika,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,4.0,18.0,4.08,47059.0,Low Engagement Recommendation
pdp_similar,mobile_web,influencer,Touchland,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,6.0,10.0,4.24,95944.0,Low Engagement Recommendation
home_recs,tablet,paid_search,Sol de Janeiro,Hair,1,0.0,0.0,1,1,0.0,,0.0,2.0,12.0,5.0,309.0,Low Engagement Recommendation
home_recs,desktop,email,Verb,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,4.0,20.0,4.56,2335.0,Low Engagement Recommendation
email_recs,tablet,organic,ONE/SIZE by Patrick Starrr,Skincare,1,0.0,0.0,1,1,0.0,,0.0,2.0,24.0,4.17,18322.0,Low Engagement Recommendation
home_recs,desktop,influencer,First Aid Beauty,Hair,1,0.0,0.0,1,1,0.0,,0.0,2.0,30.0,3.92,6907.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,influencer,Bobbi Brown,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,3.0,24.0,4.59,85824.0,Low Engagement Recommendation
cart_cross_sell,tablet,paid_social,Supergoop!,Skincare,2,0.0,0.0,2,2,0.0,,0.0,5.0,32.0,2.92,73160.0,Low Engagement Recommendation
email_recs,desktop,direct,Lilly Lashes,Makeup,7,0.0,0.0,7,7,0.0,,0.0,3.43,24.14,3.81,54102.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,email,Dame,Bath & Body,4,0.0,0.0,4,4,0.0,,0.0,2.0,55.5,4.5,11416.0,Low Engagement Recommendation
pdp_similar,desktop,direct,Acqua di Parma,Mini Size,2,0.0,0.0,2,2,0.0,,0.0,5.5,77.0,3.33,14580.0,Low Engagement Recommendation
pdp_similar,mobile_web,paid_search,Crown Affair,Tools & Brushes,4,0.0,0.0,4,4,0.0,,0.0,3.5,52.0,4.72,32781.0,Low Engagement Recommendation
pdp_similar,mobile_web,affiliate,The INKEY List,Hair,5,0.0,0.0,5,5,0.0,,0.0,3.2,15.19,3.87,196047.0,Low Engagement Recommendation
pdp_similar,mobile_web,influencer,Living Proof,Mini Size,8,0.0,0.0,8,8,0.0,,0.0,2.38,15.88,3.51,50289.0,Low Engagement Recommendation
email_recs,mobile_app,influencer,NUDESTIX,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,2.0,9.0,4.33,14631.0,Low Engagement Recommendation
home_recs,desktop,organic,The Maker,Fragrance,6,0.0,0.0,6,6,0.0,,0.0,3.33,159.17,4.29,134.0,Low Engagement Recommendation
email_recs,desktop,paid_search,Dr. Barbara Sturm,Skincare,16,0.0,0.0,14,14,0.0,,0.0,2.38,131.25,4.05,65054.0,Low Engagement Recommendation
cart_cross_sell,desktop,paid_search,Lancôme,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,6.0,52.0,4.67,5110.0,Low Engagement Recommendation
cart_cross_sell,desktop,affiliate,Tatcha,Mini Size,2,0.0,0.0,2,2,0.0,,0.0,2.0,23.5,3.67,70431.0,Low Engagement Recommendation
email_recs,mobile_app,email,Melanin Haircare,Hair,2,0.0,0.0,2,2,0.0,,0.0,2.0,22.5,4.37,17434.0,Low Engagement Recommendation
pdp_similar,mobile_app,paid_social,WASO,Skincare,16,0.0,0.0,16,16,0.0,,0.0,2.38,36.0,4.5,48832.0,Low Engagement Recommendation
pdp_similar,mobile_app,organic,Atelier Cologne,Fragrance,6,0.0,0.0,6,6,0.0,,0.0,3.0,142.0,4.4,155930.0,Low Engagement Recommendation
home_recs,mobile_app,paid_social,The Outset,Skincare,11,0.0,0.0,11,11,0.0,,0.0,2.64,40.0,4.64,37304.0,Low Engagement Recommendation
pdp_similar,mobile_web,paid_social,Peter Thomas Roth,Mini Size,2,0.0,0.0,2,2,0.0,,0.0,2.5,23.0,4.26,66122.0,Low Engagement Recommendation
email_recs,mobile_web,direct,PHLUR,Fragrance,9,0.0,0.0,9,9,0.0,,0.0,3.0,51.33,3.88,38795.0,Low Engagement Recommendation
home_recs,desktop,influencer,ILIA,Makeup,12,0.0,0.0,12,12,0.0,,0.0,2.17,23.75,3.9,564447.0,Low Engagement Recommendation
cart_cross_sell,desktop,email,FOREO,Skincare,6,0.0,0.0,6,6,0.0,,0.0,2.83,82.16,3.85,46077.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,affiliate,Curlsmith,Hair,11,0.0,0.0,11,11,0.0,,0.0,2.91,31.45,4.68,13914.0,Low Engagement Recommendation
email_recs,desktop,influencer,CLINIQUE,Fragrance,2,0.0,0.0,2,2,0.0,,0.0,4.5,59.0,4.8,6588.0,Low Engagement Recommendation
pdp_similar,desktop,paid_social,CLINIQUE,Mini Size,7,0.0,0.0,7,7,0.0,,0.0,2.0,14.14,4.14,103842.0,Low Engagement Recommendation
pdp_similar,desktop,organic,Gisou,Skincare,5,0.0,0.0,5,5,0.0,,0.0,3.0,32.0,4.95,2735.0,Low Engagement Recommendation
cart_cross_sell,desktop,direct,Fenty Skin,Skincare,9,0.0,0.0,9,9,0.0,,0.0,2.89,31.67,4.12,420920.0,Low Engagement Recommendation
email_recs,desktop,direct,IGK,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,1.0,16.0,3.94,11323.0,Low Engagement Recommendation
home_recs,tablet,email,Algenist,Skincare,3,0.0,0.0,3,3,0.0,,0.0,4.67,82.0,4.44,31233.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,organic,Moroccanoil,Fragrance,2,0.0,0.0,2,2,0.0,,0.0,3.0,25.0,4.02,38756.0,Low Engagement Recommendation
home_recs,desktop,affiliate,Supergoop!,Skincare,14,0.0,0.0,14,14,0.0,,0.0,2.64,33.29,4.0,404400.0,Low Engagement Recommendation
home_recs,tablet,paid_search,Herbivore,Skincare,6,0.0,0.0,6,6,0.0,,0.0,3.33,49.0,4.34,264479.0,Low Engagement Recommendation
pdp_similar,tablet,email,Crown Affair,Tools & Brushes,1,0.0,0.0,1,1,0.0,,0.0,6.0,15.0,4.59,12360.0,Low Engagement Recommendation
home_recs,tablet,organic,Danessa Myricks Beauty,Makeup,6,0.0,0.0,6,6,0.0,,0.0,3.17,43.17,4.38,118539.0,Low Engagement Recommendation
email_recs,desktop,organic,TWEEZERMAN,Makeup,3,0.0,0.0,3,3,0.0,,0.0,2.0,14.67,3.87,48646.0,Low Engagement Recommendation
email_recs,mobile_app,email,IGK,Mini Size,4,0.0,0.0,4,4,0.0,,0.0,2.5,16.0,3.86,35391.0,Low Engagement Recommendation
home_recs,mobile_app,affiliate,MACRENE actives,Skincare,5,0.0,0.0,5,5,0.0,,0.0,2.4,163.0,4.89,1512.0,Low Engagement Recommendation
cart_cross_sell,tablet,affiliate,iNNBEAUTY PROJECT,Skincare,1,0.0,0.0,1,1,0.0,,0.0,1.0,22.0,4.39,7064.0,Low Engagement Recommendation
home_recs,desktop,affiliate,Sol de Janeiro,Hair,2,0.0,0.0,2,2,0.0,,0.0,3.5,30.0,4.51,64414.0,Low Engagement Recommendation
pdp_similar,mobile_app,organic,Slip,Hair,12,0.0,0.0,12,12,0.0,,0.0,2.5,61.0,3.66,175366.0,Low Engagement Recommendation
cart_cross_sell,tablet,email,Glossier,Makeup,3,0.0,0.0,3,3,0.0,,0.0,2.0,20.67,4.38,102900.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,influencer,Jo Malone London,Fragrance,12,0.0,0.0,12,12,0.0,,0.0,2.25,103.08,3.84,156409.0,Low Engagement Recommendation
cart_cross_sell,desktop,organic,Nutrafol,Hair,4,0.0,0.0,4,4,0.0,,0.0,2.25,67.25,4.75,6564.0,Low Engagement Recommendation
home_recs,mobile_web,email,PAT McGRATH LABS,Mini Size,2,0.0,0.0,2,2,0.0,,0.0,2.5,25.0,4.44,54830.0,Low Engagement Recommendation
cart_cross_sell,desktop,affiliate,Gucci,Skincare,1,0.0,0.0,1,1,0.0,,0.0,2.0,78.0,4.67,6498.0,Low Engagement Recommendation
home_recs,mobile_web,paid_search,OLEHENRIKSEN,Makeup,1,0.0,0.0,1,1,0.0,,0.0,4.0,40.0,4.31,53172.0,Low Engagement Recommendation
home_recs,mobile_web,influencer,Summer Fridays,Bath & Body,2,0.0,0.0,2,2,0.0,,0.0,1.5,28.0,3.74,60602.0,Low Engagement Recommendation
pdp_similar,desktop,influencer,Rare Beauty by Selena Gomez,Mini Size,3,0.0,0.0,3,3,0.0,,0.0,2.33,14.67,3.93,157131.0,Low Engagement Recommendation
email_recs,mobile_web,affiliate,T3,Hair,4,0.0,0.0,4,4,0.0,,0.0,4.25,111.25,4.54,14556.0,Low Engagement Recommendation
home_recs,tablet,influencer,Fenty Skin,Skincare,2,0.0,0.0,2,2,0.0,,0.0,2.0,30.5,4.44,31851.0,Low Engagement Recommendation
pdp_similar,mobile_web,email,The INKEY List,Hair,7,0.0,0.0,7,7,0.0,,0.0,2.86,13.7,4.2,166197.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,affiliate,PATRICK TA,Makeup,6,0.0,0.0,6,6,0.0,,0.0,2.5,31.33,4.49,364464.0,Low Engagement Recommendation
email_recs,desktop,influencer,Wander Beauty,Makeup,2,0.0,0.0,2,2,0.0,,0.0,2.5,26.0,4.14,32275.0,Low Engagement Recommendation
home_recs,mobile_web,paid_search,lilah b.,Makeup,6,0.0,0.0,6,6,0.0,,0.0,1.83,39.67,4.08,100762.0,Low Engagement Recommendation
email_recs,mobile_web,direct,GUERLAIN,Fragrance,3,0.0,0.0,3,3,0.0,,0.0,2.0,110.0,4.47,9550.0,Low Engagement Recommendation
pdp_similar,mobile_app,email,lilah b.,Makeup,12,0.0,0.0,12,12,0.0,,0.0,2.75,40.25,4.17,194535.0,Low Engagement Recommendation
pdp_similar,desktop,email,Soleil Toujours,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,5.0,58.0,5.0,772.0,Low Engagement Recommendation
pdp_similar,tablet,organic,Deborah Lippmann,Makeup,2,0.0,0.0,2,2,0.0,,0.0,3.5,30.5,3.9,12337.0,Low Engagement Recommendation
home_recs,tablet,paid_social,belif,Skincare,4,0.0,0.0,4,4,0.0,,0.0,3.25,37.75,4.37,200547.0,Low Engagement Recommendation
pdp_similar,tablet,paid_search,IGK,Hair,5,0.0,0.0,5,5,0.0,,0.0,3.2,27.8,3.53,15263.0,Low Engagement Recommendation
home_recs,mobile_app,paid_search,The Nue Co.,Skincare,11,0.0,0.0,11,11,0.0,,0.0,3.45,34.0,4.38,40765.0,Low Engagement Recommendation
home_recs,desktop,affiliate,Lancôme,Fragrance,2,0.0,0.0,2,2,0.0,,0.0,3.0,118.0,4.54,86928.0,Low Engagement Recommendation
home_recs,mobile_app,organic,Farmacy,Mini Size,5,0.0,0.0,5,5,0.0,,0.0,2.2,22.4,4.65,35476.0,Low Engagement Recommendation
cart_cross_sell,desktop,email,Virtue,Hair,13,0.0,0.0,13,13,0.0,,0.0,2.69,38.15,4.32,48218.0,Low Engagement Recommendation
pdp_similar,tablet,paid_social,LANEIGE,Skincare,5,0.0,0.0,5,5,0.0,,0.0,3.6,38.2,4.5,53655.0,Low Engagement Recommendation
cart_cross_sell,tablet,influencer,Summer Fridays,Skincare,2,0.0,0.0,2,2,0.0,,0.0,5.0,29.5,4.17,390520.0,Low Engagement Recommendation
pdp_similar,mobile_web,influencer,iNNBEAUTY PROJECT,Skincare,7,0.0,0.0,7,7,0.0,,0.0,3.29,32.86,4.57,98769.0,Low Engagement Recommendation
email_recs,mobile_web,paid_social,maude,Fragrance,1,0.0,0.0,1,1,0.0,,0.0,4.0,54.0,5.0,1189.0,Low Engagement Recommendation
email_recs,mobile_app,affiliate,Cinema Secrets,Makeup,1,0.0,0.0,1,1,0.0,,0.0,5.0,28.0,3.88,12631.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,email,Glamnetic,Makeup,2,0.0,0.0,2,2,0.0,,0.0,3.5,34.0,2.78,9314.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,influencer,The Ordinary,Hair,1,0.0,0.0,1,1,0.0,,0.0,5.0,8.9,3.86,19953.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,email,The Nue Co.,Skincare,5,0.0,0.0,5,5,0.0,,0.0,3.0,39.6,4.28,13870.0,Low Engagement Recommendation
pdp_similar,tablet,organic,LAWLESS,Makeup,6,0.0,0.0,6,6,0.0,,0.0,2.5,32.5,4.42,296454.0,Low Engagement Recommendation
cart_cross_sell,tablet,direct,OUAI,Hair,5,0.0,0.0,5,5,0.0,,0.0,2.6,27.6,4.12,253929.0,Low Engagement Recommendation
home_recs,mobile_app,affiliate,La Mer,Makeup,1,0.0,0.0,1,1,0.0,,0.0,2.0,75.0,4.91,5715.0,Low Engagement Recommendation
home_recs,mobile_app,paid_search,CHANEL,Bath & Body,9,0.0,0.0,9,9,0.0,,0.0,3.33,59.78,4.38,75920.0,Low Engagement Recommendation
home_recs,mobile_app,direct,Dr. Lara Devgan Scientific Beauty,Skincare,7,0.0,0.0,7,7,0.0,,0.0,3.0,167.14,4.33,14933.0,Low Engagement Recommendation
email_recs,desktop,influencer,OLEHENRIKSEN,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,2.0,20.0,4.0,1034.0,Low Engagement Recommendation
email_recs,desktop,direct,MAKE UP FOR EVER,Tools & Brushes,1,0.0,0.0,1,1,0.0,,0.0,4.0,125.0,4.51,14446.0,Low Engagement Recommendation
cart_cross_sell,desktop,paid_social,Fenty Skin,Skincare,11,0.0,0.0,11,11,0.0,,0.0,2.36,31.09,4.25,453308.0,Low Engagement Recommendation
pdp_similar,mobile_app,paid_search,Topicals,Skincare,5,0.0,0.0,5,5,0.0,,0.0,3.6,26.0,3.66,557239.0,Low Engagement Recommendation
pdp_similar,mobile_app,email,Dr. Lara Devgan Scientific Beauty,Skincare,4,0.0,0.0,4,4,0.0,,0.0,3.25,81.25,4.47,24898.0,Low Engagement Recommendation
home_recs,mobile_app,paid_search,Fenty Skin,Bath & Body,6,0.0,0.0,6,6,0.0,,0.0,2.83,22.17,4.17,140219.0,Low Engagement Recommendation
pdp_similar,desktop,direct,Chloé,Fragrance,7,0.0,0.0,7,7,0.0,,0.0,3.0,110.29,4.34,215980.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,influencer,Chloé,Fragrance,4,0.0,0.0,4,4,0.0,,0.0,4.0,116.25,4.36,57922.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,paid_search,KORA Organics,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,2.0,48.0,2.5,1281.0,Low Engagement Recommendation
cart_cross_sell,desktop,email,Farmacy,Skincare,6,0.0,0.0,6,6,0.0,,0.0,2.33,36.33,4.35,583891.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,organic,Sol de Janeiro,Hair,7,0.0,0.0,7,7,0.0,,0.0,2.86,22.0,4.44,260678.0,Low Engagement Recommendation
pdp_similar,desktop,paid_search,Koh Gen Do,Skincare,2,0.0,0.0,2,2,0.0,,0.0,3.5,23.0,4.48,46394.0,Low Engagement Recommendation
pdp_similar,mobile_web,direct,maude,Fragrance,1,0.0,0.0,1,1,0.0,,0.0,2.0,54.0,5.0,1189.0,Low Engagement Recommendation
cart_cross_sell,desktop,email,goop,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,1.0,40.0,3.12,5187.0,Low Engagement Recommendation
email_recs,tablet,paid_social,Algenist,Skincare,1,0.0,0.0,1,1,0.0,,0.0,3.0,95.0,4.39,10859.0,Low Engagement Recommendation
cart_cross_sell,desktop,affiliate,alpyn beauty,Skincare,1,0.0,0.0,1,1,0.0,,0.0,1.0,49.0,4.89,6469.0,Low Engagement Recommendation
home_recs,desktop,direct,Drunk Elephant,Hair,2,0.0,0.0,2,2,0.0,,0.0,5.0,27.0,3.74,43714.0,Low Engagement Recommendation
pdp_similar,tablet,email,Prima,Skincare,1,0.0,0.0,1,1,0.0,,0.0,3.0,68.0,4.53,6228.0,Low Engagement Recommendation
email_recs,tablet,direct,BondiBoost,Hair,1,0.0,0.0,1,1,0.0,,0.0,2.0,29.99,4.91,727.0,Low Engagement Recommendation
pdp_similar,mobile_web,email,Paula's Choice,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,5.0,12.0,4.4,15303.0,Low Engagement Recommendation
cart_cross_sell,desktop,paid_search,SKYLAR,Fragrance,10,0.0,0.0,10,10,0.0,,0.0,2.6,55.5,4.24,97600.0,Low Engagement Recommendation
home_recs,mobile_app,organic,Aquis,Hair,3,0.0,0.0,3,3,0.0,,0.0,3.0,50.0,4.9,11826.0,Low Engagement Recommendation
email_recs,desktop,email,Supergoop!,Bath & Body,3,0.0,0.0,3,3,0.0,,0.0,2.33,14.0,4.0,38727.0,Low Engagement Recommendation
cart_cross_sell,desktop,organic,SUNDAY II SUNDAY,Hair,7,0.0,0.0,7,7,0.0,,0.0,2.57,27.14,4.3,16123.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,organic,MILK MAKEUP,Mini Size,5,0.0,0.0,5,5,0.0,,0.0,1.6,18.6,3.85,267835.0,Low Engagement Recommendation
email_recs,mobile_web,affiliate,StriVectin,Skincare,5,0.0,0.0,5,5,0.0,,0.0,2.6,65.2,4.42,35501.0,Low Engagement Recommendation
email_recs,mobile_web,direct,Clarins,Makeup,1,0.0,0.0,1,1,0.0,,0.0,5.0,40.0,4.38,12197.0,Low Engagement Recommendation
home_recs,mobile_app,paid_search,AERIN,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,2.0,35.0,4.19,11147.0,Low Engagement Recommendation
pdp_similar,tablet,email,Kaja,Makeup,2,0.0,0.0,2,2,0.0,,0.0,2.5,23.0,4.53,60059.0,Low Engagement Recommendation
email_recs,mobile_app,affiliate,INC.redible,Makeup,2,0.0,0.0,2,2,0.0,,0.0,3.0,11.0,3.94,22582.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,paid_social,dpHUE,Hair,2,0.0,0.0,2,2,0.0,,0.0,2.0,53.0,4.17,25464.0,Low Engagement Recommendation
home_recs,desktop,paid_social,Crown Affair,Hair,4,0.0,0.0,4,4,0.0,,0.0,3.0,39.0,4.33,34043.0,Low Engagement Recommendation
email_recs,tablet,paid_social,shu uemura,Hair,3,0.0,0.0,3,3,0.0,,0.0,2.33,44.0,4.31,20922.0,Low Engagement Recommendation
cart_cross_sell,tablet,email,Herbivore,Skincare,5,0.0,0.0,5,5,0.0,,0.0,2.6,42.8,3.92,84760.0,Low Engagement Recommendation
home_recs,desktop,email,Nécessaire,Skincare,5,0.0,0.0,5,5,0.0,,0.0,2.8,39.0,4.6,78804.0,Low Engagement Recommendation
pdp_similar,mobile_web,influencer,KORA Organics,Bath & Body,4,0.0,0.0,4,4,0.0,,0.0,3.0,56.5,3.5,20986.0,Low Engagement Recommendation
pdp_similar,mobile_app,email,The Original MakeUp Eraser,Makeup,6,0.0,0.0,6,6,0.0,,0.0,3.0,21.67,4.51,133022.0,Low Engagement Recommendation
email_recs,mobile_app,influencer,Rare Beauty by Selena Gomez,Mini Size,2,0.0,0.0,2,2,0.0,,0.0,1.5,11.0,4.26,114566.0,Low Engagement Recommendation
pdp_similar,tablet,organic,ILIA,Makeup,6,0.0,0.0,6,6,0.0,,0.0,2.67,39.0,4.24,758557.0,Low Engagement Recommendation
email_recs,desktop,paid_search,StriVectin,Bath & Body,3,0.0,0.0,3,3,0.0,,0.0,5.0,35.0,4.83,10122.0,Low Engagement Recommendation
cart_cross_sell,desktop,direct,OUAI,Bath & Body,2,0.0,0.0,2,2,0.0,,0.0,3.5,35.0,4.58,16967.0,Low Engagement Recommendation
pdp_similar,tablet,paid_search,LYS Beauty,Makeup,2,0.0,0.0,2,2,0.0,,0.0,1.5,18.5,4.48,110871.0,Low Engagement Recommendation
email_recs,mobile_app,email,lilah b.,Skincare,2,0.0,0.0,2,2,0.0,,0.0,3.0,14.0,4.06,11271.0,Low Engagement Recommendation
cart_cross_sell,desktop,influencer,L'Oreal Professionnel,Hair,2,0.0,0.0,2,2,0.0,,0.0,3.0,250.0,4.3,16928.0,Low Engagement Recommendation
home_recs,desktop,paid_search,Jack Black,Skincare,2,0.0,0.0,2,2,0.0,,0.0,1.0,24.0,4.84,123765.0,Low Engagement Recommendation
email_recs,mobile_web,affiliate,belif,Skincare,6,0.0,0.0,6,6,0.0,,0.0,1.83,36.5,4.41,120840.0,Low Engagement Recommendation
email_recs,desktop,paid_social,Fable & Mane,Hair,5,0.0,0.0,5,5,0.0,,0.0,2.6,35.6,4.25,170323.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,paid_social,Freck Beauty,Makeup,8,0.0,0.0,8,8,0.0,,0.0,3.25,26.5,4.38,228235.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,organic,Fenty Skin,Tools & Brushes,1,0.0,0.0,1,1,0.0,,0.0,4.0,10.0,3.0,4682.0,Low Engagement Recommendation
pdp_similar,tablet,paid_search,Viktor&Rolf,Fragrance,7,0.0,0.0,7,7,0.0,,0.0,2.86,120.86,4.55,341591.0,Low Engagement Recommendation
home_recs,tablet,influencer,Herbivore,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,1.0,40.0,4.22,70641.0,Low Engagement Recommendation
cart_cross_sell,desktop,paid_social,Saint Jane Beauty,Skincare,7,0.0,0.0,7,7,0.0,,0.0,2.29,77.0,4.63,48922.0,Low Engagement Recommendation
email_recs,mobile_app,paid_social,Paula's Choice,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,3.0,12.0,4.4,15303.0,Low Engagement Recommendation
email_recs,desktop,paid_social,TWEEZERMAN,Skincare,2,0.0,0.0,2,2,0.0,,0.0,2.0,10.0,2.71,11322.0,Low Engagement Recommendation
cart_cross_sell,desktop,organic,NARS,Tools & Brushes,1,0.0,0.0,1,1,0.0,,0.0,3.0,7.0,4.63,59164.0,Low Engagement Recommendation
pdp_similar,tablet,paid_search,The INKEY List,Skincare,8,0.0,0.0,8,8,0.0,,0.0,3.63,11.74,4.18,596108.0,Low Engagement Recommendation
pdp_similar,desktop,paid_search,Kate McLeod,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,2.0,12.0,4.78,2769.0,Low Engagement Recommendation
cart_cross_sell,desktop,influencer,Deborah Lippmann,Makeup,3,0.0,0.0,3,3,0.0,,0.0,3.67,32.0,4.26,42151.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,paid_search,lilah b.,Mini Size,3,0.0,0.0,3,3,0.0,,0.0,3.67,21.0,3.95,39363.0,Low Engagement Recommendation
home_recs,tablet,paid_social,IT Cosmetics,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,1.0,15.0,4.15,5168.0,Low Engagement Recommendation
home_recs,mobile_web,paid_social,Moon Juice,Bath & Body,3,0.0,0.0,3,3,0.0,,0.0,1.33,42.0,4.31,17682.0,Low Engagement Recommendation
email_recs,desktop,email,Drunk Elephant,Bath & Body,6,0.0,0.0,6,6,0.0,,0.0,3.33,27.67,3.94,81775.0,Low Engagement Recommendation
home_recs,desktop,paid_social,Laura Mercier,Bath & Body,4,0.0,0.0,4,4,0.0,,0.0,2.75,72.0,3.8,72948.0,Low Engagement Recommendation
home_recs,tablet,paid_social,HUM Nutrition,Skincare,3,0.0,0.0,3,3,0.0,,0.0,3.0,21.33,4.18,17273.0,Low Engagement Recommendation
home_recs,tablet,paid_social,TAN-LUXE,Skincare,1,0.0,0.0,1,1,0.0,,0.0,3.0,49.0,4.43,5117.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,paid_search,Sunday Riley,Hair,1,0.0,0.0,1,1,0.0,,0.0,2.0,48.0,4.4,17905.0,Low Engagement Recommendation
email_recs,mobile_web,paid_search,Hourglass,Skincare,6,0.0,0.0,6,6,0.0,,0.0,3.67,81.0,4.68,8991.0,Low Engagement Recommendation
email_recs,tablet,email,SEPHORA COLLECTION,Hair,3,0.0,0.0,3,3,0.0,,0.0,2.33,14.33,4.35,85438.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,affiliate,RANAVAT,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,4.0,35.0,4.78,4293.0,Low Engagement Recommendation
email_recs,mobile_app,influencer,Sol de Janeiro,Fragrance,3,0.0,0.0,3,3,0.0,,0.0,2.0,24.0,4.11,234242.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,direct,CLINIQUE,Fragrance,2,0.0,0.0,2,2,0.0,,0.0,3.5,75.0,4.39,24644.0,Low Engagement Recommendation
cart_cross_sell,tablet,paid_social,lilah b.,Skincare,2,0.0,0.0,2,2,0.0,,0.0,5.0,14.0,4.06,11271.0,Low Engagement Recommendation
pdp_similar,tablet,influencer,NAILS INC.,Makeup,2,0.0,0.0,2,2,0.0,,0.0,3.0,19.0,4.12,16894.0,Low Engagement Recommendation
home_recs,desktop,organic,Drunk Elephant,Hair,4,0.0,0.0,4,4,0.0,,0.0,3.25,30.25,4.44,31815.0,Low Engagement Recommendation
email_recs,mobile_web,paid_social,Glossier,Fragrance,1,0.0,0.0,1,1,0.0,,0.0,3.0,30.0,3.7,20736.0,Low Engagement Recommendation
email_recs,mobile_app,paid_social,Kaja,Makeup,14,0.0,0.0,14,14,0.0,,0.0,3.29,21.5,4.17,616440.0,Low Engagement Recommendation
email_recs,desktop,direct,belif,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,2.0,30.0,4.5,6444.0,Low Engagement Recommendation
pdp_similar,desktop,email,TAN-LUXE,Skincare,5,0.0,0.0,5,5,0.0,,0.0,3.4,57.4,3.99,63064.0,Low Engagement Recommendation
pdp_similar,mobile_web,email,Oribe,Bath & Body,2,0.0,0.0,2,2,0.0,,0.0,2.5,48.0,4.41,11554.0,Low Engagement Recommendation
pdp_similar,mobile_web,organic,Freck Beauty,Skincare,4,0.0,0.0,4,4,0.0,,0.0,3.5,32.5,4.49,49058.0,Low Engagement Recommendation
pdp_similar,desktop,paid_search,Herbivore,Bath & Body,4,0.0,0.0,4,4,0.0,,0.0,2.75,39.5,4.23,218887.0,Low Engagement Recommendation
home_recs,desktop,organic,Overose,Fragrance,2,0.0,0.0,2,2,0.0,,0.0,3.5,58.0,2.85,3787.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,direct,Acqua di Parma,Fragrance,5,0.0,0.0,5,5,0.0,,0.0,2.6,208.4,4.39,9728.0,Low Engagement Recommendation
email_recs,tablet,affiliate,HERMÈS,Fragrance,1,0.0,0.0,1,1,0.0,,0.0,1.0,120.0,4.66,6158.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,direct,Melanin Haircare,Hair,2,0.0,0.0,2,2,0.0,,0.0,4.5,21.0,4.45,14279.0,Low Engagement Recommendation
pdp_similar,tablet,affiliate,NuFACE,Skincare,1,0.0,0.0,1,1,0.0,,0.0,2.0,159.0,2.71,4948.0,Low Engagement Recommendation
cart_cross_sell,desktop,paid_search,Sunday Riley,Mini Size,3,0.0,0.0,3,3,0.0,,0.0,2.0,36.0,4.59,8525.0,Low Engagement Recommendation
